image,n_gt,dr,miss,dup,cm_mean
001--1-_jpg.rf.wkSeYcM5YoL66nCZGlH7.jpg,1,1.0,0,0,0.9553899765014648
001--2-_jpg.rf.7EHquHvIY9vsPYQbsvMP.jpg,2,0.5,1,0,0.4756867745309137
1-1_jpg.rf.dccCthVttEtDYGpWa56D.jpg,1,1.0,0,0,0.9480054974555969
101_1184_jpg.rf.mwnbApr7tM4bxHfAHISo.jpg,1,2.0,0,1,0.03574860095977783
101_1989_jpg.rf.aEBkTDHD43IXVUSlU5XM.jpg,2,1.0,0,0,0.9057255983352661
101_2257_jpg.rf.aHGbZRugV1vknghARKLe.jpg,1,1.0,0,0,0.9623143076896667
101_2265_jpg.rf.ic06sdv1YV1zRMcxMC61.jpg,1,1.0,0,0,0.9338710904121399
101_2269_jpg.rf.s076KlyzgjjVa3pQWZdN.jpg,1,1.0,0,0,0.9537784457206726
101_2281_jpg.rf.0vhB8rx1VydlzpMTug9i.jpg,2,1.5,0,1,0.4355393946170807
101_2285_jpg.rf.ilx7hI28oV2swsiqjL8y.jpg,1,1.0,0,0,0.9369659423828125
1_1_jpg.rf.SZ7yetOhQSShmXal2O1J.jpg,1,1.0,0,0,0.8770051598548889
2005-mitsubishi-fuso-fm260-18ft-dies-1_jpg.rf.FFc03begTs8TdKM8pB5M.jpg,1,1.0,0,0,0.9158473014831543
2005-mitsubishi-fuso-fm260-18ft-dies-2_jpg.rf.p2kHTS3QvWRWWjkjyf5R.jpg,1,1.0,0,0,0.915757417678833
2005-mitsubishi-fuso-fm260-18ft-dies-3_jpg.rf.2gHEqMSHoay5guuHWS4X.jpg,1,1.0,0,0,0.9105923771858215
2005-mitsubishi-fuso-fm260-18ft-dies_jpg.rf.kqzVHj7ekIbyccscNANB.jpg,1,1.0,0,0,0.9449304938316345
202005139300424_jpg.rf.Wed0Qpgi0K4kowc4EdsR.jpg,5,0.800000011920929,2,1,0.35408463787753136
202005139308815_jpg.rf.fMjFWT4ae0HhHQMVrg74.jpg,1,1.0,0,0,0.9344679713249207
202010265448683_jpg.rf.yDK15bISuiQP0Bd7bl4A.jpg,1,1.0,0,0,0.9477881789207458
202010265449562_jpg.rf.TLJ3BbNJTF54QVcVa218.jpg,1,1.0,0,0,0.9459670186042786
202012116998536_jpg.rf.AsG6uki2QsY8S2d1g0zP.jpg,1,1.0,0,0,0.949137270450592
