image,n_gt,dr,miss,dup,cm_mean
202104141335165_jpg.rf.pqnIjSm7mMqD3hSZXlhg.jpg,1,1.0,0,0,0.9646150469779968
202104141335170_jpg.rf.i7bk0f0ucP9H7Lc3MpUF.jpg,1,1.0,0,0,0.96712726354599
202104141335173_jpg.rf.Kzr7OhT17cyxkKqGznqG.jpg,1,1.0,0,0,0.9622233510017395
202104141335281_jpg.rf.0nG1MNoWnIeiAKAgisds.jpg,4,0.25,3,0,0.3224368808272023
202104141335282_jpg.rf.DteOqKmlWaeghV3sQ68B.jpg,4,0.25,3,0,0.30941631738096476
202104141335304_jpg.rf.3SX9aiqHw5NqRifQpkfy.jpg,1,1.0,0,0,0.7291527986526489
202104141345532_jpg.rf.UofQyPG6Z5JoaTCiDTbF.jpg,1,1.0,0,0,0.9719255566596985
202104141353836_jpg.rf.bJ7stKzQhUZTRjEubODh.jpg,1,1.0,0,0,0.8857706785202026
202104141362178_jpg.rf.nXzpLmazNv8ln5ucPByO.jpg,1,1.0,0,0,0.592911958694458
202104161432578_jpg.rf.y8Vto6hg9MvOW5sdHNRI.jpg,1,1.0,0,0,0.9183509349822998
202104161433145_jpg.rf.MfaiarQ7xV6KO3D1OoR5.jpg,2,1.0,0,0,0.8045416176319122
202104161434627_jpg.rf.yqQRIL5xbn5XIHR48xHh.jpg,1,1.0,0,0,0.9048141241073608
202104161438831_jpg.rf.RIHBUHqMclMqnVFtu2vG.jpg,4,1.0,1,1,0.449802789313253
202104161459316_jpg.rf.f0hMppVOc7G2qOsEx2Q3.jpg,1,1.0,0,0,0.972441554069519
202104191536509_jpg.rf.IKJIBEIrNSkUgNzcvFhE.jpg,1,1.0,0,0,0.9365610480308533
202104191536509_jpg.rf.VHESV3jQpJOt8xfGQLAy.jpg,1,1.0,0,0,0.9364029765129089
202104191559129_jpg.rf.oNA09pitYncIWB5fvb3D.jpg,2,1.0,0,0,0.721200555562973
202104191560405_jpg.rf.7xztvjfyt1UdITEpBAl2.jpg,1,1.0,0,0,0.9224412441253662
202104191566023_jpg.rf.8ejUalPK2mLVesoKQhH3.jpg,1,1.0,0,0,0.8515480160713196
202104201585510_jpg.rf.0Ij3dpB4e0jWQ3ay8hYD.jpg,1,1.0,0,0,0.9695952534675598
202104201601259_jpg.rf.gMjTMozn6qKc3RJhsHGo.jpg,1,1.0,0,0,0.9371185302734375
202104201604290_jpg.rf.rLaaOq3g4YauMFEJZEta.jpg,1,1.0,0,0,0.9614890217781067
202104201604579_jpg.rf.0A9YbNbQs5wwb97F1u4C.jpg,1,1.0,0,0,0.9681042432785034
bak-2Btruk-2Bwarna-2Bkuning-2Bmerah-1_jpg.rf.ul3RLYcG3syaReQONs1x.jpg,1,2.0,0,1,0.2062409520149231
bak-2Btruk-2Bwarna-2Bkuning-2Bmerah-3_jpg.rf.gwKMQ2XzaP9fFuUfZ2ik.jpg,1,1.0,0,0,0.8609158992767334
bak-2Btruk-2Bwarna-2Bkuning-2Bmerah-4_jpg.rf.YeMdGarwQ8RYjY4ifkbP.jpg,2,1.0,0,0,0.8895511031150818
Bus-Damri-1_jpg.rf.gm5kTdkPqNvN3EkT6AuO.jpg,1,1.0,0,0,0.5045590400695801
Bus-Damri-2_jpg.rf.55yYIy8dsbwrsmA8Q3Gp.jpg,3,1.0,0,0,0.7825331091880798
Bus-Damri-3_jpg.rf.wrzhOvfFFUcLXQBj2ODh.jpg,1,1.0,0,0,0.9503611922264099
Bus-Damri-4_jpg.rf.Us3mR0EfPuG114bBtose.jpg,2,1.0,0,0,0.723546713590622
Bus-Damri-6_jpg.rf.CkhPfbNIsEkG6Ctg4vCx.jpg,5,0.6000000238418579,2,0,0.5403971997788176
cutting-sticker-truck-canter-kuning-3_jpg.rf.FMTwSASC7trUedgx75GH.jpg,1,1.0,0,0,0.9472173452377319
cutting-sticker-truck-canter-kuning-4_jpg.rf.fZoJqCj7PCLjSYFraxn1.jpg,1,1.0,0,0,0.9497604966163635
damri-airport-bus-gambir-01_jpg.rf.KpQ3EVhU9rTZTdFpw9yD.jpg,12,0.75,3,0,0.6121817550544316
Damri-Royal-Class-71_jpg.rf.hxJDjVsX6bAb07WrrSCP.jpg,6,0.6666666865348816,3,1,0.23713150546730807
frame_000000_png.rf.HCsOaIhR01tt5lXkGjmr.png,12,1.0833333730697632,0,1,0.7494045669833819
frame_000108_png.rf.Lz3L2Folzs40RNKc1c2n.png,10,1.100000023841858,1,2,0.6645741119980813
