epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
93,36897,0.77531,0.36267,0.00305,0.83441,0.75934,0.83768,0.61267,1.10176,0.97461,0.01879,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503
94,37483.7,0.79593,0.36834,0.00307,0.82354,0.74792,0.82445,0.5935,1.14384,1.0249,0.01987,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
95,37917.8,0.77498,0.35698,0.00306,0.80614,0.78476,0.84436,0.62138,1.07342,0.97968,0.01757,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929
96,38381.9,0.786,0.36318,0.003,0.82604,0.73716,0.82558,0.6033,1.06137,0.99901,0.01666,0.0232379,0.00774596,0.0232379,0.00774596,0.0232379,0.00774596,0.0232379,0.00774596
97,38849.4,0.78276,0.35347,0.00295,0.83591,0.72388,0.8248,0.60993,1.0674,1.03938,0.01738,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
98,39234.1,0.77672,0.35749,0.00303,0.79673,0.78806,0.84211,0.60481,1.1542,1.05829,0.02021,0.0229753,0.00765843,0.0229753,0.00765843,0.0229753,0.00765843,0.0229753,0.00765843
99,39572.2,0.77095,0.34709,0.00292,0.80614,0.75557,0.82275,0.58844,1.1687,1.12954,0.02132,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423
100,40015.6,0.77017,0.35616,0.00297,0.81783,0.70845,0.78925,0.57933,1.10221,1.20927,0.01837,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
101,40456.4,0.77662,0.35319,0.00297,0.82376,0.71075,0.79044,0.58343,1.14154,1.17283,0.02034,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
102,40928.1,0.76423,0.34673,0.00288,0.81417,0.75415,0.81946,0.59732,1.10028,1.02359,0.0192,0.0224399,0.00747997,0.0224399,0.00747997,0.0224399,0.00747997,0.0224399,0.00747997
