epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
42,2506.33,1.43851,0.69522,0.00558,0.82503,0.82059,0.87659,0.62282,1.44726,1.03204,0.02019,0.0286522,0.00955072,0.0286522,0.00955072,0.0286522,0.00955072,0.0286522,0.00955072
43,2564.51,1.41449,0.67677,0.00539,0.83624,0.7631,0.84761,0.603,1.52893,1.24047,0.02613,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
44,2622.4,1.43157,0.69393,0.00541,0.81985,0.77349,0.86344,0.61943,1.49624,1.17692,0.02471,0.0285197,0.00950658,0.0285197,0.00950658,0.0285197,0.00950658,0.0285197,0.00950658
45,2680.67,1.4005,0.66977,0.00543,0.80724,0.7889,0.85314,0.61147,1.43645,1.26443,0.02222,0.0284513,0.00948377,0.0284513,0.00948377,0.0284513,0.00948377,0.0284513,0.00948377
46,2738.28,1.42337,0.67313,0.00535,0.84778,0.78647,0.86147,0.61681,1.4698,1.10118,0.0238,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
47,2795.94,1.39578,0.66743,0.00533,0.82068,0.77166,0.85084,0.61036,1.49355,1.2421,0.02434,0.0283101,0.00943671,0.0283101,0.00943671,0.0283101,0.00943671,0.0283101,0.00943671
48,2855.95,1.42422,0.67035,0.00525,0.82421,0.78435,0.85369,0.61974,1.43036,1.16124,0.02228,0.0282374,0.00941245,0.0282374,0.00941245,0.0282374,0.00941245,0.0282374,0.00941245
49,2917.93,1.41469,0.67291,0.00528,0.8027,0.79833,0.84865,0.62918,1.3937,1.16036,0.0205,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
50,2980.16,1.38739,0.65722,0.00528,0.81624,0.77233,0.85301,0.63037,1.39627,1.2887,0.02102,0.0280875,0.00936251,0.0280875,0.00936251,0.0280875,0.00936251,0.0280875,0.00936251
51,3041.56,1.38777,0.6588,0.00532,0.80778,0.76388,0.82687,0.60394,1.53401,1.26616,0.02644,0.0280105,0.00933683,0.0280105,0.00933683,0.0280105,0.00933683,0.0280105,0.00933683
52,3099.94,1.38609,0.64808,0.0052,0.79102,0.78179,0.84193,0.62574,1.37784,1.30205,0.02106,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
53,3158.32,1.38979,0.64536,0.00518,0.80659,0.75493,0.83706,0.60544,1.43719,1.335,0.02118,0.0278522,0.00928405,0.0278522,0.00928405,0.0278522,0.00928405,0.0278522,0.00928405
54,3216.55,1.37539,0.64796,0.00521,0.82193,0.78082,0.85696,0.63409,1.40891,1.18,0.02173,0.0277709,0.00925697,0.0277709,0.00925697,0.0277709,0.00925697,0.0277709,0.00925697
55,3274.3,1.37688,0.64581,0.00521,0.82444,0.77993,0.8505,0.62036,1.45851,1.18547,0.02266,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
56,3332.51,1.35322,0.63166,0.0052,0.82525,0.77093,0.84297,0.61282,1.41383,1.28777,0.02068,0.0276043,0.00920142,0.0276043,0.00920142,0.0276043,0.00920142,0.0276043,0.00920142
57,3390.21,1.38825,0.64733,0.00512,0.78903,0.77998,0.83086,0.60601,1.46513,1.31663,0.02285,0.0275189,0.00917296,0.0275189,0.00917296,0.0275189,0.00917296,0.0275189,0.00917296
58,3448.13,1.38521,0.63718,0.0051,0.81918,0.75806,0.84623,0.61063,1.39699,1.23737,0.01902,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
59,3505.76,1.36299,0.6189,0.00505,0.77439,0.77722,0.83252,0.62037,1.37041,1.30743,0.01993,0.0273441,0.00911469,0.0273441,0.00911469,0.0273441,0.00911469,0.0273441,0.00911469
60,3562.99,1.36316,0.62237,0.00512,0.81666,0.71773,0.80874,0.60168,1.43644,1.44718,0.02261,0.0272546,0.00908488,0.0272546,0.00908488,0.0272546,0.00908488,0.0272546,0.00908488
61,3620.94,1.36017,0.63224,0.00506,0.80824,0.7656,0.84665,0.62906,1.35879,1.19018,0.02026,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
62,3678.34,1.35454,0.62995,0.00499,0.82602,0.77653,0.85739,0.61783,1.40568,1.24825,0.0209,0.0270718,0.00902395,0.0270718,0.00902395,0.0270718,0.00902395,0.0270718,0.00902395
63,3735.67,1.35187,0.61252,0.00498,0.83174,0.7498,0.84505,0.62051,1.42375,1.29548,0.02031,0.0269785,0.00899282,0.0269785,0.00899282,0.0269785,0.00899282,0.0269785,0.00899282
64,3792.84,1.32438,0.61158,0.00517,0.78666,0.77269,0.83862,0.62255,1.44481,1.25691,0.02324,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
65,3850.97,1.33678,0.61315,0.00511,0.7986,0.78261,0.83512,0.59694,1.55374,1.35433,0.02438,0.0267878,0.00892928,0.0267878,0.00892928,0.0267878,0.00892928,0.0267878,0.00892928
66,3908.6,1.35053,0.61632,0.00493,0.79291,0.75222,0.82087,0.6117,1.40786,1.39955,0.02209,0.0266906,0.00889687,0.0266906,0.00889687,0.0266906,0.00889687,0.0266906,0.00889687
67,3966.13,1.3415,0.60954,0.00496,0.79271,0.76806,0.81087,0.60237,1.50877,1.5331,0.02526,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
68,4023.47,1.33611,0.60519,0.00499,0.80362,0.76553,0.8506,0.61275,1.47463,1.12838,0.02385,0.0264924,0.00883079,0.0264924,0.00883079,0.0264924,0.00883079,0.0264924,0.00883079
69,4080.95,1.32077,0.60536,0.00502,0.81493,0.77597,0.8496,0.62261,1.46601,1.28884,0.02346,0.0263914,0.00879713,0.0263914,0.00879713,0.0263914,0.00879713,0.0263914,0.00879713
70,4138.25,1.30686,0.60072,0.00491,0.80636,0.76493,0.83566,0.61598,1.47964,1.28176,0.02456,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
71,4195.73,1.33471,0.60431,0.00499,0.79733,0.77149,0.8432,0.613,1.48923,1.28038,0.02406,0.0261857,0.00872857,0.0261857,0.00872857,0.0261857,0.00872857,0.0261857,0.00872857
72,4256.57,1.33663,0.60239,0.00493,0.81739,0.77651,0.84245,0.6269,1.46838,1.25309,0.02474,0.026081,0.00869368,0.026081,0.00869368,0.026081,0.00869368,0.026081,0.00869368
73,4319.97,1.32186,0.5928,0.0048,0.81773,0.73853,0.82125,0.5857,1.52564,1.43198,0.02408,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
74,4384.79,1.32812,0.61175,0.00485,0.83237,0.79423,0.86293,0.63186,1.42038,1.15349,0.02211,0.0258681,0.00862271,0.0258681,0.00862271,0.0258681,0.00862271,0.0258681,0.00862271
75,4451,1.28998,0.58409,0.00478,0.84194,0.79487,0.86964,0.62373,1.45756,1.22485,0.02207,0.0257599,0.00858664,0.0257599,0.00858664,0.0257599,0.00858664,0.0257599,0.00858664
76,4515.93,1.29509,0.58602,0.00481,0.84644,0.74122,0.84922,0.61405,1.44381,1.1797,0.02173,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
77,4580.84,1.2962,0.58096,0.00481,0.79818,0.73752,0.80554,0.58954,1.50392,1.44423,0.02493,0.02554,0.00851333,0.02554,0.00851333,0.02554,0.00851333,0.02554,0.00851333
78,4645.56,1.28821,0.57497,0.00477,0.85576,0.74496,0.83714,0.61406,1.47447,1.27974,0.02319,0.0254283,0.00847611,0.0254283,0.00847611,0.0254283,0.00847611,0.0254283,0.00847611
79,4711.28,1.28086,0.57884,0.00486,0.83156,0.77611,0.84526,0.62127,1.44274,1.23658,0.02233,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
80,4777.77,1.27519,0.5751,0.00482,0.82978,0.7707,0.84272,0.61734,1.44151,1.29175,0.0227,0.0252016,0.00840054,0.0252016,0.00840054,0.0252016,0.00840054,0.0252016,0.00840054
81,4843.25,1.27061,0.56258,0.00471,0.81629,0.77249,0.82713,0.60372,1.45248,1.38116,0.02205,0.0250866,0.0083622,0.0250866,0.0083622,0.0250866,0.0083622,0.0250866,0.0083622
82,4908.45,1.2819,0.5714,0.00478,0.79491,0.77041,0.83195,0.61354,1.43028,1.26694,0.0216,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
83,4972.24,1.2669,0.57713,0.00474,0.81343,0.72339,0.82227,0.60666,1.4435,1.3149,0.02298,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443
84,5036.5,1.26235,0.57447,0.00477,0.80947,0.77333,0.83852,0.61301,1.45253,1.31802,0.02327,0.024735,0.00824502,0.024735,0.00824502,0.024735,0.00824502,0.024735,0.00824502
