epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
13,4388.94,1.79242,1.23549,0.00773,0.7355,0.72399,0.76439,0.51988,1.7012,1.68393,0.0318,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
14,4760.42,1.73284,1.17714,0.00766,0.73135,0.74844,0.7858,0.53755,1.56933,1.5848,0.02601,0.0298626,0.0099542,0.0298626,0.0099542,0.0298626,0.0099542,0.0298626,0.0099542
15,5077.04,1.72295,1.15586,0.00754,0.77519,0.77891,0.82918,0.57107,1.5917,1.42945,0.0266,0.0298407,0.0099469,0.0298407,0.0099469,0.0298407,0.0099469,0.0298407,0.0099469
16,5411.86,1.7134,1.10358,0.00738,0.70995,0.66336,0.72437,0.50326,1.64222,1.67439,0.02835,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
17,5778.28,1.69195,1.07137,0.00719,0.79393,0.7776,0.83471,0.58509,1.52383,1.39256,0.02544,0.029792,0.00993068,0.029792,0.00993068,0.029792,0.00993068,0.029792,0.00993068
18,6225.27,1.67559,1.05572,0.00715,0.7908,0.77188,0.83509,0.57073,1.60687,1.29458,0.02788,0.0297653,0.00992177,0.0297653,0.00992177,0.0297653,0.00992177,0.0297653,0.00992177
19,6667.81,1.65641,1.01806,0.00714,0.79513,0.75667,0.828,0.57443,1.51536,1.36739,0.02485,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
20,6985.42,1.64442,0.99484,0.00707,0.7615,0.71064,0.78537,0.54013,1.58302,1.43886,0.02594,0.029707,0.00990234,0.029707,0.00990234,0.029707,0.00990234,0.029707,0.00990234
21,7296.67,1.62566,0.9848,0.00702,0.74048,0.66435,0.75667,0.52715,1.64277,1.51496,0.02874,0.0296755,0.00989183,0.0296755,0.00989183,0.0296755,0.00989183,0.0296755,0.00989183
22,7562.12,1.62328,0.96447,0.00692,0.79196,0.70358,0.79868,0.56999,1.51449,1.42074,0.02417,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
23,7888.06,1.61225,0.9457,0.00674,0.76586,0.75374,0.81219,0.55859,1.61257,1.33513,0.02643,0.0296076,0.00986922,0.0296076,0.00986922,0.0296076,0.00986922,0.0296076,0.00986922
24,8159.07,1.6012,0.93739,0.00678,0.7628,0.75304,0.81163,0.57564,1.52379,1.29001,0.02559,0.0295713,0.00985711,0.0295713,0.00985711,0.0295713,0.00985711,0.0295713,0.00985711
25,8502.71,1.56344,0.91102,0.00652,0.75521,0.68952,0.75815,0.52986,1.59651,1.53807,0.02684,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
26,8948.37,1.58506,0.88837,0.00658,0.81732,0.75973,0.84894,0.59461,1.50984,1.23979,0.02309,0.029494,0.00983133,0.029494,0.00983133,0.029494,0.00983133,0.029494,0.00983133
27,9215.66,1.59097,0.9038,0.00656,0.79444,0.74155,0.81724,0.56542,1.56443,1.28839,0.02637,0.029453,0.00981765,0.029453,0.00981765,0.029453,0.00981765,0.029453,0.00981765
28,9512.55,1.53564,0.86487,0.00667,0.74817,0.75157,0.80974,0.58966,1.50932,1.29621,0.02516,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
29,9809.11,1.54437,0.8715,0.00659,0.82861,0.72492,0.82279,0.6014,1.47957,1.32389,0.0236,0.0293662,0.00978873,0.0293662,0.00978873,0.0293662,0.00978873,0.0293662,0.00978873
30,10265.9,1.56086,0.86487,0.00644,0.76636,0.81741,0.84819,0.60349,1.47017,1.19971,0.02498,0.0293205,0.00977349,0.0293205,0.00977349,0.0293205,0.00977349,0.0293205,0.00977349
31,10534,1.53369,0.83629,0.00627,0.80028,0.74254,0.81609,0.59351,1.52757,1.29238,0.02558,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
32,10887.4,1.51152,0.8249,0.00627,0.76119,0.75002,0.80212,0.56119,1.5181,1.32703,0.02397,0.0292244,0.00974145,0.0292244,0.00974145,0.0292244,0.00974145,0.0292244,0.00974145
33,11266.6,1.53676,0.82698,0.00625,0.76316,0.74175,0.80635,0.56721,1.5791,1.36645,0.02532,0.029174,0.00972466,0.029174,0.00972466,0.029174,0.00972466,0.029174,0.00972466
34,11679.8,1.53016,0.82821,0.00639,0.7931,0.74642,0.81218,0.56408,1.59581,1.224,0.02622,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
35,11991.9,1.50254,0.8152,0.00629,0.79051,0.73262,0.80755,0.58319,1.59521,1.32321,0.0279,0.0290686,0.00968955,0.0290686,0.00968955,0.0290686,0.00968955,0.0290686,0.00968955
36,12347.2,1.47696,0.79721,0.00616,0.79441,0.79639,0.85487,0.61189,1.42427,1.10179,0.02104,0.0290137,0.00967122,0.0290137,0.00967122,0.0290137,0.00967122,0.0290137,0.00967122
37,12734.9,1.48761,0.78728,0.00608,0.76457,0.76788,0.8119,0.56787,1.55813,1.22211,0.0255,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
38,13032.2,1.47499,0.78437,0.0061,0.81846,0.80463,0.85575,0.61705,1.45882,1.11533,0.02385,0.0288992,0.00963306,0.0288992,0.00963306,0.0288992,0.00963306,0.0288992,0.00963306
39,13376.9,1.4412,0.77041,0.00607,0.78201,0.76415,0.81948,0.59437,1.51708,1.23968,0.02507,0.0288397,0.00961322,0.0288397,0.00961322,0.0288397,0.00961322,0.0288397,0.00961322
40,13717.8,1.47934,0.78204,0.00603,0.80767,0.76594,0.83764,0.5983,1.43674,1.17939,0.02194,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
41,14034,1.46105,0.751,0.00597,0.7681,0.76269,0.80254,0.57563,1.45607,1.27083,0.02214,0.0287162,0.00957205,0.0287162,0.00957205,0.0287162,0.00957205,0.0287162,0.00957205
42,14377,1.47405,0.76504,0.00604,0.80375,0.80904,0.85459,0.61417,1.47242,1.11546,0.02151,0.0286522,0.00955072,0.0286522,0.00955072,0.0286522,0.00955072,0.0286522,0.00955072
43,14697.1,1.44259,0.7432,0.00576,0.80869,0.76327,0.83864,0.60165,1.54524,1.15363,0.02557,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
44,15105.1,1.45433,0.74936,0.0058,0.82079,0.81508,0.86395,0.62618,1.39999,1.06658,0.02008,0.0285197,0.00950658,0.0285197,0.00950658,0.0285197,0.00950658,0.0285197,0.00950658
45,15458.7,1.42157,0.7244,0.00579,0.78847,0.74894,0.82774,0.60141,1.42365,1.17283,0.01997,0.0284513,0.00948377,0.0284513,0.00948377,0.0284513,0.00948377,0.0284513,0.00948377
46,15803.1,1.44044,0.73615,0.00569,0.80676,0.80271,0.86352,0.62231,1.42879,1.10472,0.02251,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
47,16135.5,1.42306,0.73218,0.00573,0.85879,0.77978,0.87047,0.63369,1.39655,1.06113,0.02101,0.0283101,0.00943671,0.0283101,0.00943671,0.0283101,0.00943671,0.0283101,0.00943671
48,16479.4,1.44302,0.72916,0.00562,0.82838,0.78483,0.86699,0.628,1.43103,1.07244,0.0206,0.0282374,0.00941245,0.0282374,0.00941245,0.0282374,0.00941245,0.0282374,0.00941245
49,16789.7,1.42279,0.73144,0.00558,0.80962,0.78966,0.86096,0.61784,1.41411,1.09238,0.01987,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
50,17078.6,1.41588,0.71645,0.00566,0.81061,0.75796,0.83538,0.60864,1.52217,1.22414,0.02439,0.0280875,0.00936251,0.0280875,0.00936251,0.0280875,0.00936251,0.0280875,0.00936251
51,17461,1.41005,0.70918,0.00568,0.8212,0.77325,0.84416,0.6036,1.5627,1.20707,0.02631,0.0280105,0.00933683,0.0280105,0.00933683,0.0280105,0.00933683,0.0280105,0.00933683
52,17821.6,1.40577,0.69787,0.00551,0.80987,0.78764,0.85249,0.61618,1.44342,1.195,0.02248,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
53,18164.3,1.40619,0.70532,0.00549,0.76906,0.72331,0.79112,0.58107,1.44917,1.38267,0.02374,0.0278522,0.00928405,0.0278522,0.00928405,0.0278522,0.00928405,0.0278522,0.00928405
54,18435.7,1.3957,0.69058,0.00556,0.80585,0.74726,0.82479,0.59033,1.45712,1.25271,0.0221,0.0277709,0.00925697,0.0277709,0.00925697,0.0277709,0.00925697,0.0277709,0.00925697
55,18739.9,1.38518,0.69864,0.00549,0.81895,0.76413,0.84554,0.61724,1.49473,1.18039,0.02513,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
56,19114.9,1.36646,0.67962,0.00553,0.81214,0.75928,0.83082,0.60244,1.44729,1.1778,0.02096,0.0276043,0.00920142,0.0276043,0.00920142,0.0276043,0.00920142,0.0276043,0.00920142
57,19497,1.3976,0.68582,0.0054,0.79898,0.75792,0.82533,0.58735,1.51529,1.15387,0.02345,0.0275189,0.00917296,0.0275189,0.00917296,0.0275189,0.00917296,0.0275189,0.00917296
58,19846.3,1.39946,0.68594,0.00537,0.79377,0.76884,0.83164,0.59838,1.42217,1.20655,0.02187,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
59,20254,1.36333,0.66963,0.00531,0.81933,0.76241,0.84735,0.62005,1.41184,1.13256,0.02085,0.0273441,0.00911469,0.0273441,0.00911469,0.0273441,0.00911469,0.0273441,0.00911469
60,20598,1.35552,0.66396,0.00534,0.83473,0.75711,0.84561,0.60061,1.50331,1.17803,0.02384,0.0272546,0.00908488,0.0272546,0.00908488,0.0272546,0.00908488,0.0272546,0.00908488
61,20933,1.36883,0.66364,0.00539,0.76827,0.79685,0.84937,0.62607,1.3444,1.10227,0.01856,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
62,21330.7,1.35851,0.66637,0.00526,0.82979,0.74953,0.8339,0.58221,1.50244,1.21789,0.02198,0.0270718,0.00902395,0.0270718,0.00902395,0.0270718,0.00902395,0.0270718,0.00902395
63,21641.9,1.3641,0.66404,0.00526,0.79209,0.7308,0.8133,0.59246,1.51124,1.32081,0.02433,0.0269785,0.00899282,0.0269785,0.00899282,0.0269785,0.00899282,0.0269785,0.00899282
64,21967,1.33421,0.65395,0.00542,0.79976,0.72893,0.80808,0.58117,1.58914,1.3733,0.0272,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
65,22311.5,1.3247,0.64458,0.00527,0.79506,0.74473,0.80919,0.56823,1.62737,1.28748,0.02748,0.0267878,0.00892928,0.0267878,0.00892928,0.0267878,0.00892928,0.0267878,0.00892928
66,22642.1,1.35126,0.64711,0.00516,0.83074,0.75507,0.83951,0.616,1.42447,1.23964,0.02232,0.0266906,0.00889687,0.0266906,0.00889687,0.0266906,0.00889687,0.0266906,0.00889687
67,22947.8,1.33835,0.64647,0.00518,0.8013,0.78162,0.83864,0.6005,1.48772,1.23501,0.02281,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
68,23254.2,1.33995,0.64615,0.00522,0.79164,0.75833,0.81743,0.58255,1.50302,1.36011,0.02422,0.0264924,0.00883079,0.0264924,0.00883079,0.0264924,0.00883079,0.0264924,0.00883079
69,23583.7,1.33059,0.64301,0.00532,0.83819,0.76541,0.84927,0.6077,1.4425,1.28114,0.02207,0.0263914,0.00879713,0.0263914,0.00879713,0.0263914,0.00879713,0.0263914,0.00879713
70,23837.4,1.32117,0.63433,0.00517,0.80859,0.77083,0.83179,0.60994,1.42086,1.16725,0.02047,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
71,24105.5,1.32409,0.63668,0.00519,0.81615,0.80349,0.85352,0.61911,1.45555,1.14306,0.02252,0.0261857,0.00872857,0.0261857,0.00872857,0.0261857,0.00872857,0.0261857,0.00872857
72,24479.4,1.32803,0.62897,0.00511,0.82855,0.78093,0.84037,0.60045,1.54645,1.29747,0.02629,0.026081,0.00869368,0.026081,0.00869368,0.026081,0.00869368,0.026081,0.00869368
73,24800.4,1.32609,0.62204,0.00504,0.8235,0.776,0.84233,0.60557,1.47082,1.24382,0.02348,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
74,25244.8,1.33172,0.64042,0.00516,0.8156,0.7616,0.83443,0.61744,1.39935,1.25888,0.02157,0.0258681,0.00862271,0.0258681,0.00862271,0.0258681,0.00862271,0.0258681,0.00862271
75,25552.9,1.30525,0.61913,0.00513,0.83364,0.76201,0.83998,0.62773,1.36919,1.23417,0.01985,0.0257599,0.00858664,0.0257599,0.00858664,0.0257599,0.00858664,0.0257599,0.00858664
76,25923.8,1.29651,0.61447,0.00505,0.80516,0.73809,0.81219,0.5748,1.53104,1.32293,0.0236,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
77,26274.2,1.29718,0.62024,0.00505,0.79812,0.76107,0.81468,0.59547,1.47673,1.31671,0.02322,0.02554,0.00851333,0.02554,0.00851333,0.02554,0.00851333,0.02554,0.00851333
78,26579.7,1.28483,0.61334,0.00491,0.80705,0.7435,0.8026,0.58619,1.48759,1.37463,0.02342,0.0254283,0.00847611,0.0254283,0.00847611,0.0254283,0.00847611,0.0254283,0.00847611
79,26839,1.27289,0.60688,0.00503,0.81922,0.75232,0.83359,0.59777,1.464,1.25224,0.02269,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
80,27179.2,1.26633,0.59729,0.00498,0.82457,0.74741,0.82516,0.59931,1.45772,1.24407,0.02264,0.0252016,0.00840054,0.0252016,0.00840054,0.0252016,0.00840054,0.0252016,0.00840054
81,27570.1,1.27438,0.60314,0.00492,0.79745,0.73973,0.80913,0.58333,1.49051,1.37594,0.02368,0.0250866,0.0083622,0.0250866,0.0083622,0.0250866,0.0083622,0.0250866,0.0083622
82,28057.7,1.27604,0.60158,0.00498,0.80869,0.78653,0.84619,0.61515,1.40321,1.22218,0.02118,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
83,28430.1,1.26543,0.59755,0.00493,0.83933,0.76486,0.84671,0.63217,1.39185,1.21836,0.02029,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443
84,28776.8,1.2601,0.59125,0.00497,0.84382,0.74125,0.83012,0.6123,1.37453,1.35921,0.01979,0.024735,0.00824502,0.024735,0.00824502,0.024735,0.00824502,0.024735,0.00824502
85,29124.2,1.23932,0.58559,0.00482,0.82829,0.76642,0.82721,0.60331,1.3882,1.35356,0.02069,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
86,29499.6,1.2609,0.58238,0.00476,0.84221,0.74853,0.82975,0.61217,1.3745,1.29846,0.01912,0.0244954,0.00816514,0.0244954,0.00816514,0.0244954,0.00816514,0.0244954,0.00816514
87,29808.2,1.25458,0.58338,0.00477,0.82419,0.77169,0.84398,0.61709,1.42715,1.21875,0.02178,0.024374,0.00812468,0.024374,0.00812468,0.024374,0.00812468,0.024374,0.00812468
88,30120.7,1.2557,0.58794,0.00478,0.82238,0.76347,0.83625,0.60765,1.398,1.30893,0.0213,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
89,30434.3,1.24533,0.57299,0.0048,0.81346,0.76126,0.81734,0.58468,1.50553,1.35624,0.0232,0.0241283,0.00804277,0.0241283,0.00804277,0.0241283,0.00804277,0.0241283,0.00804277
90,30750,1.23574,0.57915,0.00487,0.81231,0.70936,0.80466,0.57591,1.42492,1.3601,0.02076,0.0240039,0.00800131,0.0240039,0.00800131,0.0240039,0.00800131,0.0240039,0.00800131
91,31192.1,1.25344,0.58124,0.00476,0.80911,0.73494,0.81974,0.58899,1.44319,1.36426,0.02156,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
92,31521.7,1.25202,0.57687,0.00482,0.84234,0.7559,0.83711,0.60536,1.47936,1.30751,0.02322,0.0237523,0.00791744,0.0237523,0.00791744,0.0237523,0.00791744,0.0237523,0.00791744
93,31831.4,1.21439,0.56193,0.00476,0.84006,0.75136,0.82183,0.59222,1.47427,1.37007,0.0225,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503
94,32135.2,1.25323,0.57565,0.00477,0.81558,0.75988,0.82244,0.58923,1.45536,1.30531,0.02284,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
95,32475.3,1.21579,0.55377,0.00475,0.82042,0.74835,0.82514,0.58342,1.46946,1.34681,0.02266,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929
96,32766.6,1.23926,0.57362,0.00471,0.82118,0.72963,0.81588,0.58724,1.43783,1.34316,0.02145,0.0232379,0.00774596,0.0232379,0.00774596,0.0232379,0.00774596,0.0232379,0.00774596
97,33138.1,1.23292,0.56946,0.00459,0.79598,0.76437,0.82491,0.60211,1.4308,1.31767,0.02082,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
