epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
12,4997.97,1.77496,1.26157,0.00805,0.72809,0.67967,0.74171,0.50816,1.69128,1.90463,0.03067,0.0299016,0.0099672,0.0299016,0.0099672,0.0299016,0.0099672,0.0299016,0.0099672
13,5472.58,1.78489,1.19962,0.00764,0.77185,0.77225,0.83024,0.56597,1.6076,1.57417,0.0257,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
14,5866.03,1.73073,1.14645,0.00765,0.73399,0.72935,0.78522,0.53002,1.61141,1.65486,0.02663,0.0298626,0.0099542,0.0298626,0.0099542,0.0298626,0.0099542,0.0298626,0.0099542
15,6233.41,1.73171,1.12771,0.00751,0.73201,0.74975,0.8133,0.54683,1.63532,1.50948,0.02696,0.0298407,0.0099469,0.0298407,0.0099469,0.0298407,0.0099469,0.0298407,0.0099469
16,6532.7,1.71271,1.08383,0.0073,0.7628,0.78953,0.8313,0.57052,1.52747,1.40595,0.02509,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
17,6952.11,1.69801,1.04732,0.00721,0.75046,0.73763,0.806,0.55764,1.57191,1.48822,0.02667,0.029792,0.00993068,0.029792,0.00993068,0.029792,0.00993068,0.029792,0.00993068
18,7558.21,1.67178,1.03908,0.00712,0.76447,0.73989,0.811,0.57478,1.59901,1.37171,0.02963,0.0297653,0.00992177,0.0297653,0.00992177,0.0297653,0.00992177,0.0297653,0.00992177
19,8074.04,1.6591,1.0064,0.00709,0.79685,0.7522,0.83548,0.55661,1.64542,1.33966,0.02723,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
20,8464.98,1.64951,0.97709,0.00707,0.77121,0.75696,0.80104,0.52854,1.61591,1.42359,0.02699,0.029707,0.00990234,0.029707,0.00990234,0.029707,0.00990234,0.029707,0.00990234
21,8961.04,1.63307,0.97354,0.00703,0.83882,0.76227,0.85088,0.59052,1.56087,1.24913,0.02632,0.0296755,0.00989183,0.0296755,0.00989183,0.0296755,0.00989183,0.0296755,0.00989183
22,9359.1,1.62788,0.95506,0.00695,0.79548,0.75286,0.82913,0.57636,1.48312,1.34943,0.02378,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
23,9793.85,1.61817,0.93562,0.00669,0.79732,0.79229,0.84659,0.58629,1.51839,1.23679,0.02379,0.0296076,0.00986922,0.0296076,0.00986922,0.0296076,0.00986922,0.0296076,0.00986922
24,10155.3,1.60344,0.91549,0.00675,0.78257,0.72414,0.80721,0.54235,1.59773,1.37813,0.0275,0.0295713,0.00985711,0.0295713,0.00985711,0.0295713,0.00985711,0.0295713,0.00985711
25,10560.7,1.56677,0.8991,0.00655,0.76888,0.74925,0.8127,0.58197,1.55616,1.36489,0.0258,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
26,11094.6,1.58529,0.88108,0.00654,0.83388,0.76884,0.86158,0.5963,1.51118,1.12515,0.02333,0.029494,0.00983133,0.029494,0.00983133,0.029494,0.00983133,0.029494,0.00983133
27,11486.3,1.58899,0.87982,0.00651,0.79239,0.76208,0.83045,0.57899,1.51854,1.24541,0.02511,0.029453,0.00981765,0.029453,0.00981765,0.029453,0.00981765,0.029453,0.00981765
28,11787.7,1.53198,0.86753,0.00664,0.79173,0.76953,0.83897,0.59012,1.52598,1.25626,0.02493,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
29,12198.5,1.5423,0.86427,0.00655,0.79921,0.77185,0.84902,0.60026,1.52709,1.21526,0.02577,0.0293662,0.00978873,0.0293662,0.00978873,0.0293662,0.00978873,0.0293662,0.00978873
30,12784.3,1.55573,0.85249,0.00643,0.79062,0.78939,0.85097,0.60017,1.496,1.16237,0.02355,0.0293205,0.00977349,0.0293205,0.00977349,0.0293205,0.00977349,0.0293205,0.00977349
31,13222.9,1.5313,0.83629,0.00627,0.82533,0.75653,0.85236,0.59489,1.57254,1.11751,0.0271,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
32,13637.5,1.51891,0.81931,0.00626,0.76601,0.74655,0.81944,0.56582,1.54531,1.2227,0.02426,0.0292244,0.00974145,0.0292244,0.00974145,0.0292244,0.00974145,0.0292244,0.00974145
33,14102.3,1.52693,0.8214,0.00615,0.76749,0.76418,0.82675,0.58323,1.47265,1.25898,0.02283,0.029174,0.00972466,0.029174,0.00972466,0.029174,0.00972466,0.029174,0.00972466
34,14583.1,1.51195,0.81745,0.00628,0.80196,0.80008,0.85104,0.59396,1.6067,1.19487,0.0268,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
35,15075.8,1.4989,0.81403,0.00623,0.80722,0.76474,0.83946,0.59011,1.48496,1.16826,0.02265,0.0290686,0.00968955,0.0290686,0.00968955,0.0290686,0.00968955,0.0290686,0.00968955
36,15489.4,1.47435,0.79565,0.00617,0.80927,0.76544,0.85096,0.60494,1.44326,1.20901,0.02196,0.0290137,0.00967122,0.0290137,0.00967122,0.0290137,0.00967122,0.0290137,0.00967122
37,15946.8,1.48411,0.78304,0.00609,0.76281,0.767,0.83822,0.59436,1.46273,1.31171,0.02303,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
38,16287.5,1.47814,0.77448,0.00612,0.77831,0.76563,0.82398,0.5666,1.57995,1.27646,0.02578,0.0288992,0.00963306,0.0288992,0.00963306,0.0288992,0.00963306,0.0288992,0.00963306
39,16749.4,1.44815,0.76328,0.00609,0.77969,0.79482,0.84373,0.59789,1.46454,1.13594,0.02261,0.0288397,0.00961322,0.0288397,0.00961322,0.0288397,0.00961322,0.0288397,0.00961322
40,17218.3,1.48097,0.78396,0.00603,0.79483,0.7697,0.85179,0.61101,1.48818,1.14426,0.02444,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
41,17644.2,1.46045,0.75692,0.00595,0.77899,0.74153,0.82214,0.58669,1.55456,1.22666,0.02507,0.0287162,0.00957205,0.0287162,0.00957205,0.0287162,0.00957205,0.0287162,0.00957205
42,18025,1.4626,0.76957,0.00596,0.81518,0.81787,0.87144,0.62458,1.45127,1.08698,0.02182,0.0286522,0.00955072,0.0286522,0.00955072,0.0286522,0.00955072,0.0286522,0.00955072
43,18416.8,1.44554,0.74947,0.00581,0.79173,0.75384,0.83373,0.59583,1.46416,1.17803,0.0217,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
44,18762.7,1.44891,0.74622,0.00577,0.81358,0.78309,0.84991,0.6098,1.54607,1.12197,0.02603,0.0285197,0.00950658,0.0285197,0.00950658,0.0285197,0.00950658,0.0285197,0.00950658
45,19175,1.42943,0.71931,0.00584,0.79248,0.74605,0.82473,0.58435,1.43135,1.21415,0.01998,0.0284513,0.00948377,0.0284513,0.00948377,0.0284513,0.00948377,0.0284513,0.00948377
46,19538.8,1.45009,0.73931,0.00576,0.78599,0.76033,0.82487,0.58519,1.50268,1.31809,0.02286,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
47,19900.9,1.42169,0.72394,0.00573,0.80635,0.7535,0.84218,0.60445,1.40681,1.18251,0.02004,0.0283101,0.00943671,0.0283101,0.00943671,0.0283101,0.00943671,0.0283101,0.00943671
48,20284.9,1.44106,0.72991,0.0056,0.80622,0.7779,0.85606,0.60536,1.44983,1.07804,0.02115,0.0282374,0.00941245,0.0282374,0.00941245,0.0282374,0.00941245,0.0282374,0.00941245
49,20594.2,1.42928,0.72614,0.00562,0.82834,0.80674,0.87782,0.64571,1.35442,1.02905,0.01944,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
50,20936.6,1.40637,0.71667,0.00568,0.8464,0.80459,0.88151,0.63029,1.46081,1.10456,0.02233,0.0280875,0.00936251,0.0280875,0.00936251,0.0280875,0.00936251,0.0280875,0.00936251
51,21404.3,1.41747,0.71652,0.00577,0.82523,0.71187,0.82251,0.58255,1.46058,1.2404,0.02149,0.0280105,0.00933683,0.0280105,0.00933683,0.0280105,0.00933683,0.0280105,0.00933683
52,21820.2,1.4067,0.69925,0.00557,0.83476,0.79054,0.87551,0.6397,1.35256,1.10979,0.01958,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
53,22226.9,1.40307,0.70266,0.00551,0.81259,0.79128,0.86468,0.61986,1.42069,1.12679,0.02056,0.0278522,0.00928405,0.0278522,0.00928405,0.0278522,0.00928405,0.0278522,0.00928405
54,22545.3,1.39771,0.69655,0.00559,0.79728,0.78001,0.84911,0.61837,1.37948,1.13619,0.02006,0.0277709,0.00925697,0.0277709,0.00925697,0.0277709,0.00925697,0.0277709,0.00925697
55,22941.4,1.38246,0.69526,0.00551,0.83145,0.79785,0.86099,0.61368,1.45378,1.16972,0.02109,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
56,23404.1,1.36431,0.67867,0.00549,0.78525,0.73755,0.80331,0.56821,1.50388,1.38741,0.02148,0.0276043,0.00920142,0.0276043,0.00920142,0.0276043,0.00920142,0.0276043,0.00920142
57,23896.8,1.40395,0.69769,0.00545,0.80838,0.75143,0.832,0.583,1.54725,1.28389,0.02371,0.0275189,0.00917296,0.0275189,0.00917296,0.0275189,0.00917296,0.0275189,0.00917296
58,24301.5,1.3966,0.68594,0.00534,0.84165,0.75565,0.84243,0.60368,1.43108,1.18724,0.02042,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
59,24737.4,1.36223,0.66998,0.00532,0.82714,0.75497,0.85596,0.62734,1.43147,1.18703,0.02199,0.0273441,0.00911469,0.0273441,0.00911469,0.0273441,0.00911469,0.0273441,0.00911469
60,25096,1.36518,0.67253,0.00535,0.79288,0.74198,0.81739,0.5934,1.48037,1.24796,0.02342,0.0272546,0.00908488,0.0272546,0.00908488,0.0272546,0.00908488,0.0272546,0.00908488
61,25459.5,1.36656,0.67769,0.00544,0.80183,0.76114,0.83139,0.59968,1.4671,1.23248,0.02112,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
62,25988.9,1.36289,0.67451,0.00527,0.81625,0.76864,0.8486,0.6113,1.43118,1.20603,0.02006,0.0270718,0.00902395,0.0270718,0.00902395,0.0270718,0.00902395,0.0270718,0.00902395
63,26350.5,1.36197,0.67267,0.00528,0.83618,0.77963,0.86321,0.6204,1.41277,1.15481,0.01893,0.0269785,0.00899282,0.0269785,0.00899282,0.0269785,0.00899282,0.0269785,0.00899282
64,26629.1,1.3335,0.66543,0.00548,0.79389,0.73654,0.83447,0.60561,1.41317,1.24925,0.02006,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
65,26993.2,1.3407,0.64756,0.00532,0.81099,0.77105,0.83583,0.59549,1.44179,1.22345,0.02039,0.0267878,0.00892928,0.0267878,0.00892928,0.0267878,0.00892928,0.0267878,0.00892928
66,27411.2,1.34645,0.65145,0.00512,0.81734,0.77795,0.84982,0.61835,1.44548,1.1876,0.02368,0.0266906,0.00889687,0.0266906,0.00889687,0.0266906,0.00889687,0.0266906,0.00889687
67,27768.4,1.34623,0.65335,0.00522,0.83049,0.7617,0.85284,0.61098,1.44488,1.23435,0.02102,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
68,28285.4,1.33716,0.6429,0.00518,0.79364,0.75244,0.83584,0.61966,1.37948,1.18499,0.02001,0.0264924,0.00883079,0.0264924,0.00883079,0.0264924,0.00883079,0.0264924,0.00883079
69,28712.8,1.33374,0.65368,0.00532,0.81495,0.7408,0.82823,0.59455,1.43746,1.23529,0.02098,0.0263914,0.00879713,0.0263914,0.00879713,0.0263914,0.00879713,0.0263914,0.00879713
70,29033.5,1.30894,0.63793,0.00514,0.8308,0.76251,0.83562,0.59509,1.47731,1.2246,0.02223,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
71,29355.1,1.33479,0.64599,0.0052,0.82651,0.77967,0.85532,0.62038,1.46217,1.18793,0.02222,0.0261857,0.00872857,0.0261857,0.00872857,0.0261857,0.00872857,0.0261857,0.00872857
72,29734.5,1.33101,0.64496,0.00511,0.83014,0.78526,0.87259,0.63503,1.34804,1.09465,0.01996,0.026081,0.00869368,0.026081,0.00869368,0.026081,0.00869368,0.026081,0.00869368
73,30114,1.32071,0.63392,0.00502,0.80686,0.77063,0.84478,0.61343,1.40877,1.1766,0.02222,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
74,30647.8,1.32541,0.64817,0.00509,0.8331,0.7857,0.86233,0.6174,1.43289,1.03907,0.02207,0.0258681,0.00862271,0.0258681,0.00862271,0.0258681,0.00862271,0.0258681,0.00862271
75,31020.5,1.29461,0.61605,0.00502,0.83779,0.78755,0.86511,0.61896,1.44269,1.1517,0.02141,0.0257599,0.00858664,0.0257599,0.00858664,0.0257599,0.00858664,0.0257599,0.00858664
76,31552.7,1.29692,0.61875,0.00506,0.82426,0.78919,0.85947,0.62337,1.40249,1.12909,0.02062,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
77,32033,1.30459,0.61704,0.00507,0.82572,0.73969,0.82702,0.5999,1.40018,1.27777,0.02062,0.02554,0.00851333,0.02554,0.00851333,0.02554,0.00851333,0.02554,0.00851333
78,32454,1.27846,0.60166,0.00489,0.82456,0.75249,0.8372,0.6022,1.42987,1.22252,0.0217,0.0254283,0.00847611,0.0254283,0.00847611,0.0254283,0.00847611,0.0254283,0.00847611
79,32769,1.27738,0.60922,0.00503,0.83911,0.77098,0.85013,0.60894,1.41459,1.1835,0.02088,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
80,33155.6,1.27127,0.60324,0.00499,0.80569,0.75347,0.83257,0.59046,1.47701,1.28199,0.02287,0.0252016,0.00840054,0.0252016,0.00840054,0.0252016,0.00840054,0.0252016,0.00840054
81,33532.8,1.2675,0.60327,0.00491,0.80567,0.75666,0.82828,0.58353,1.43979,1.35579,0.02213,0.0250866,0.0083622,0.0250866,0.0083622,0.0250866,0.0083622,0.0250866,0.0083622
82,34117.5,1.27904,0.60673,0.00497,0.84996,0.7798,0.86775,0.63139,1.37325,1.15323,0.01924,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
83,34541.3,1.26876,0.59594,0.00496,0.83063,0.74501,0.84035,0.61545,1.43351,1.26189,0.0225,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443
84,34908.2,1.25686,0.58996,0.00498,0.8276,0.75198,0.84944,0.61369,1.38311,1.19698,0.0195,0.024735,0.00824502,0.024735,0.00824502,0.024735,0.00824502,0.024735,0.00824502
85,35213.4,1.24617,0.58399,0.00485,0.86031,0.77792,0.86231,0.62113,1.39984,1.17624,0.02073,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
86,35642.1,1.26461,0.58849,0.00473,0.85282,0.76147,0.85455,0.61681,1.46886,1.24314,0.02258,0.0244954,0.00816514,0.0244954,0.00816514,0.0244954,0.00816514,0.0244954,0.00816514
87,36156.3,1.25008,0.58606,0.00474,0.82052,0.76352,0.84253,0.61454,1.39472,1.24558,0.02114,0.024374,0.00812468,0.024374,0.00812468,0.024374,0.00812468,0.024374,0.00812468
88,36579.3,1.26325,0.59473,0.00481,0.85408,0.74375,0.83895,0.62123,1.30831,1.1826,0.0175,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
89,36914.7,1.25342,0.58639,0.00476,0.81041,0.81272,0.86677,0.61937,1.40765,1.16327,0.02076,0.0241283,0.00804277,0.0241283,0.00804277,0.0241283,0.00804277,0.0241283,0.00804277
90,37323.4,1.23966,0.58467,0.00488,0.86343,0.79233,0.87561,0.63782,1.36208,1.12467,0.01993,0.0240039,0.00800131,0.0240039,0.00800131,0.0240039,0.00800131,0.0240039,0.00800131
91,37940.8,1.26148,0.59368,0.00478,0.81807,0.79915,0.84702,0.61277,1.4213,1.15589,0.02113,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
92,38337.3,1.25294,0.58509,0.00481,0.81504,0.78502,0.85334,0.62287,1.34519,1.21794,0.01827,0.0237523,0.00791744,0.0237523,0.00791744,0.0237523,0.00791744,0.0237523,0.00791744
93,38767.5,1.2221,0.57193,0.0048,0.81884,0.77585,0.84688,0.60435,1.44094,1.26983,0.02238,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503
94,39329.2,1.24843,0.58092,0.00476,0.8509,0.74285,0.84949,0.61069,1.37469,1.211,0.01943,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
95,39770,1.21798,0.56542,0.00474,0.81965,0.75949,0.84084,0.60179,1.36139,1.19802,0.01814,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929
96,40140.6,1.23744,0.57623,0.00469,0.82013,0.72194,0.828,0.59362,1.40444,1.32031,0.02102,0.0232379,0.00774596,0.0232379,0.00774596,0.0232379,0.00774596,0.0232379,0.00774596
97,40536.6,1.23634,0.56648,0.00466,0.82051,0.73354,0.82759,0.61639,1.33159,1.27827,0.0186,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
98,40903.2,1.22457,0.56558,0.00473,0.82479,0.74852,0.82852,0.59924,1.41608,1.27981,0.02083,0.0229753,0.00765843,0.0229753,0.00765843,0.0229753,0.00765843,0.0229753,0.00765843
99,41290.1,1.21655,0.55791,0.00457,0.79997,0.77154,0.83376,0.60144,1.40177,1.22854,0.02058,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423
