epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
14,886.474,1.01006,0.61839,0.00478,0.74768,0.78981,0.8242,0.5844,1.07923,0.9538,0.01927,0.0298626,0.0099542,0.0298626,0.0099542,0.0298626,0.0099542,0.0298626,0.0099542
15,946.824,1.00984,0.59504,0.0047,0.82679,0.80659,0.87339,0.61399,1.05393,0.88524,0.01911,0.0298407,0.0099469,0.0298407,0.0099469,0.0298407,0.0099469,0.0298407,0.0099469
16,1007.29,1.00382,0.5833,0.00464,0.77419,0.72942,0.80167,0.5672,1.1262,1.07025,0.02085,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
17,1067.94,0.99666,0.58233,0.00459,0.81771,0.77387,0.85333,0.61629,1.05522,0.89295,0.01938,0.029792,0.00993068,0.029792,0.00993068,0.029792,0.00993068,0.029792,0.00993068
18,1127.81,0.98779,0.57242,0.00459,0.80298,0.77224,0.85409,0.60053,1.20991,0.93916,0.02444,0.0297653,0.00992177,0.0297653,0.00992177,0.0297653,0.00992177,0.0297653,0.00992177
19,1188.81,0.97754,0.55866,0.00454,0.83946,0.78323,0.85837,0.6106,1.09915,0.89471,0.02006,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
20,1249.03,0.97439,0.5521,0.0045,0.81967,0.76204,0.85989,0.61941,1.05543,0.89449,0.01945,0.029707,0.00990234,0.029707,0.00990234,0.029707,0.00990234,0.029707,0.00990234
21,1310.13,0.9741,0.549,0.00459,0.77602,0.73284,0.80562,0.57488,1.2142,1.24076,0.02617,0.0296755,0.00989183,0.0296755,0.00989183,0.0296755,0.00989183,0.0296755,0.00989183
22,1370.46,0.97058,0.55702,0.0045,0.79578,0.76708,0.8442,0.62559,1.07485,1.03768,0.0211,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
23,1431.36,0.9652,0.54449,0.0044,0.77279,0.73439,0.80453,0.57726,1.12813,1.06846,0.02145,0.0296076,0.00986922,0.0296076,0.00986922,0.0296076,0.00986922,0.0296076,0.00986922
24,1491.81,0.96461,0.54115,0.00444,0.79071,0.70579,0.78506,0.5467,1.29994,1.17231,0.02543,0.0295713,0.00985711,0.0295713,0.00985711,0.0295713,0.00985711,0.0295713,0.00985711
25,1552.53,0.94145,0.52747,0.00434,0.77881,0.76805,0.83683,0.59652,1.18612,1.02575,0.02413,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
26,1612.45,0.95037,0.51845,0.00429,0.78284,0.75836,0.81484,0.57335,1.16912,1.04613,0.02298,0.029494,0.00983133,0.029494,0.00983133,0.029494,0.00983133,0.029494,0.00983133
27,1673.23,0.96003,0.5165,0.00436,0.78869,0.70663,0.78628,0.55508,1.22595,1.3535,0.02405,0.029453,0.00981765,0.029453,0.00981765,0.029453,0.00981765,0.029453,0.00981765
28,1733.6,0.93406,0.52043,0.00447,0.77678,0.71172,0.78731,0.57917,1.0932,1.16791,0.02117,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
29,1794.07,0.93559,0.51898,0.00441,0.81897,0.78732,0.86245,0.62622,1.10676,0.89201,0.02173,0.0293662,0.00978873,0.0293662,0.00978873,0.0293662,0.00978873,0.0293662,0.00978873
30,1854.52,0.95047,0.5113,0.00431,0.84316,0.81752,0.88152,0.63359,1.11286,0.82445,0.02209,0.0293205,0.00977349,0.0293205,0.00977349,0.0293205,0.00977349,0.0293205,0.00977349
31,1914.9,0.92906,0.50036,0.00421,0.78858,0.75947,0.8312,0.60061,1.0604,0.90274,0.01921,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
32,1975.11,0.92033,0.50004,0.0042,0.80129,0.7791,0.84039,0.60296,1.1065,1.01462,0.02103,0.0292244,0.00974145,0.0292244,0.00974145,0.0292244,0.00974145,0.0292244,0.00974145
33,2036.02,0.92735,0.48907,0.00413,0.78847,0.78019,0.83891,0.60673,1.17988,1.05889,0.02353,0.029174,0.00972466,0.029174,0.00972466,0.029174,0.00972466,0.029174,0.00972466
34,2096.2,0.92671,0.50013,0.00428,0.838,0.74011,0.8324,0.60061,1.20649,1.10314,0.02475,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
35,2157.22,0.91834,0.49206,0.00426,0.80728,0.74422,0.83573,0.59351,1.14378,0.93896,0.02177,0.0290686,0.00968955,0.0290686,0.00968955,0.0290686,0.00968955,0.0290686,0.00968955
36,2218.24,0.90281,0.48449,0.00413,0.83739,0.74422,0.85049,0.61685,1.11737,1.00292,0.02134,0.0290137,0.00967122,0.0290137,0.00967122,0.0290137,0.00967122,0.0290137,0.00967122
37,2279.34,0.91349,0.48434,0.00413,0.83912,0.76154,0.84727,0.62315,1.06917,1.00209,0.01999,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
38,2340.17,0.89917,0.47225,0.00409,0.82602,0.78226,0.85727,0.61615,1.07687,0.94964,0.01903,0.0288992,0.00963306,0.0288992,0.00963306,0.0288992,0.00963306,0.0288992,0.00963306
39,2404.07,0.89129,0.4712,0.00415,0.82406,0.76809,0.85437,0.60864,1.11125,0.92091,0.02046,0.0288397,0.00961322,0.0288397,0.00961322,0.0288397,0.00961322,0.0288397,0.00961322
40,2469.86,0.90745,0.47594,0.00409,0.83801,0.77311,0.86256,0.63175,1.03399,0.88103,0.01829,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
41,2537.73,0.89116,0.4567,0.004,0.82514,0.75477,0.83081,0.59922,1.06706,0.99785,0.01845,0.0287162,0.00957205,0.0287162,0.00957205,0.0287162,0.00957205,0.0287162,0.00957205
42,2600.73,0.90057,0.46921,0.00408,0.84793,0.81389,0.88324,0.63088,1.0846,0.90443,0.01927,0.0286522,0.00955072,0.0286522,0.00955072,0.0286522,0.00955072,0.0286522,0.00955072
43,2661.66,0.89005,0.46043,0.00397,0.82723,0.76757,0.84056,0.60104,1.20343,1.10505,0.0237,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
44,2721.75,0.90161,0.46637,0.00401,0.8419,0.75211,0.84314,0.58951,1.16834,0.97248,0.02224,0.0285197,0.00950658,0.0285197,0.00950658,0.0285197,0.00950658,0.0285197,0.00950658
45,2782.61,0.87679,0.45767,0.00395,0.81694,0.77119,0.85208,0.60178,1.18636,0.99058,0.02258,0.0284513,0.00948377,0.0284513,0.00948377,0.0284513,0.00948377,0.0284513,0.00948377
46,2842.8,0.88444,0.4523,0.00389,0.8361,0.74489,0.84373,0.58206,1.15035,1.01723,0.02135,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
47,2903.53,0.87731,0.45199,0.00395,0.8228,0.76751,0.8444,0.6106,1.1224,1.07462,0.02148,0.0283101,0.00943671,0.0283101,0.00943671,0.0283101,0.00943671,0.0283101,0.00943671
48,2964.38,0.88188,0.44915,0.00378,0.83261,0.76743,0.85258,0.6141,1.08817,1.03354,0.02021,0.0282374,0.00941245,0.0282374,0.00941245,0.0282374,0.00941245,0.0282374,0.00941245
49,3025.32,0.88249,0.45325,0.00385,0.82792,0.78248,0.85764,0.59699,1.19465,1.03495,0.02289,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
50,3085.63,0.86929,0.44584,0.0039,0.8398,0.75756,0.85754,0.61968,1.13585,0.9749,0.02187,0.0280875,0.00936251,0.0280875,0.00936251,0.0280875,0.00936251,0.0280875,0.00936251
51,3145.56,0.87314,0.44744,0.00395,0.80863,0.76226,0.85349,0.613,1.11733,0.9768,0.02104,0.0280105,0.00933683,0.0280105,0.00933683,0.0280105,0.00933683,0.0280105,0.00933683
52,3205.78,0.87143,0.43776,0.00383,0.85546,0.76894,0.86059,0.62722,1.09768,0.99517,0.02063,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
53,3274.41,0.87247,0.44031,0.00379,0.78735,0.78777,0.8493,0.61398,1.06905,0.97971,0.01864,0.0278522,0.00928405,0.0278522,0.00928405,0.0278522,0.00928405,0.0278522,0.00928405
54,3335.21,0.86423,0.4478,0.00381,0.77956,0.79145,0.83808,0.60971,1.09499,1.04223,0.02048,0.0277709,0.00925697,0.0277709,0.00925697,0.0277709,0.00925697,0.0277709,0.00925697
55,3395.81,0.86297,0.43917,0.00382,0.84978,0.79541,0.87048,0.6298,1.13253,0.96649,0.02167,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
56,3456.71,0.85279,0.43297,0.00386,0.81545,0.7826,0.85337,0.61697,1.12833,1.02,0.02175,0.0276043,0.00920142,0.0276043,0.00920142,0.0276043,0.00920142,0.0276043,0.00920142
57,3517.43,0.86971,0.43426,0.00375,0.83626,0.79217,0.85638,0.61725,1.11747,1.04003,0.02176,0.0275189,0.00917296,0.0275189,0.00917296,0.0275189,0.00917296,0.0275189,0.00917296
58,3577.28,0.86345,0.42536,0.00366,0.85756,0.77743,0.8574,0.62609,1.05437,0.94042,0.01853,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
59,3637.96,0.84615,0.42128,0.00366,0.80377,0.79105,0.84925,0.60564,1.18762,1.00744,0.02332,0.0273441,0.00911469,0.0273441,0.00911469,0.0273441,0.00911469,0.0273441,0.00911469
60,3698.29,0.84951,0.42079,0.00374,0.79583,0.7487,0.81794,0.58943,1.19033,1.22221,0.02451,0.0272546,0.00908488,0.0272546,0.00908488,0.0272546,0.00908488,0.0272546,0.00908488
61,3759.5,0.85168,0.42185,0.00375,0.81842,0.79254,0.85355,0.62331,1.11536,1.03862,0.02138,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
62,3819.55,0.85154,0.42683,0.00369,0.83451,0.79164,0.86938,0.65282,1.00654,0.91696,0.01766,0.0270718,0.00902395,0.0270718,0.00902395,0.0270718,0.00902395,0.0270718,0.00902395
63,3880.47,0.84804,0.4169,0.00364,0.81837,0.75712,0.84427,0.63148,1.05032,0.98426,0.01893,0.0269785,0.00899282,0.0269785,0.00899282,0.0269785,0.00899282,0.0269785,0.00899282
64,3940.23,0.83891,0.41859,0.00384,0.78502,0.78932,0.8377,0.60563,1.12672,1.12684,0.02155,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
65,4001.34,0.83911,0.4092,0.0037,0.80691,0.77347,0.84626,0.60027,1.16458,1.03987,0.02124,0.0267878,0.00892928,0.0267878,0.00892928,0.0267878,0.00892928,0.0267878,0.00892928
66,4062.14,0.84088,0.41161,0.0036,0.80779,0.7689,0.84504,0.60869,1.16273,1.05507,0.02245,0.0266906,0.00889687,0.0266906,0.00889687,0.0266906,0.00889687,0.0266906,0.00889687
67,4122.63,0.837,0.42224,0.0036,0.80126,0.7691,0.83986,0.6104,1.07186,1.08223,0.01962,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
68,4182.89,0.8325,0.41149,0.0036,0.82213,0.79429,0.86508,0.63603,1.04195,0.9323,0.01852,0.0264924,0.00883079,0.0264924,0.00883079,0.0264924,0.00883079,0.0264924,0.00883079
69,4242.93,0.83023,0.40893,0.00366,0.82117,0.7674,0.83999,0.61378,1.07476,0.93814,0.01879,0.0263914,0.00879713,0.0263914,0.00879713,0.0263914,0.00879713,0.0263914,0.00879713
70,4303.14,0.82066,0.40146,0.00357,0.84515,0.76298,0.84468,0.61645,1.10327,1.09599,0.02001,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
71,4364.05,0.83074,0.41045,0.00361,0.82711,0.80161,0.86292,0.62463,1.07635,0.90002,0.01941,0.0261857,0.00872857,0.0261857,0.00872857,0.0261857,0.00872857,0.0261857,0.00872857
72,4424.19,0.83565,0.41008,0.00361,0.77658,0.80962,0.8529,0.62663,1.05375,1.0072,0.01913,0.026081,0.00869368,0.026081,0.00869368,0.026081,0.00869368,0.026081,0.00869368
73,4484.7,0.82523,0.40603,0.00349,0.7835,0.70746,0.79271,0.56792,1.19145,1.24224,0.02333,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
74,4545.24,0.82896,0.41026,0.00356,0.76856,0.73848,0.80992,0.58036,1.18961,1.21138,0.02323,0.0258681,0.00862271,0.0258681,0.00862271,0.0258681,0.00862271,0.0258681,0.00862271
75,4605.38,0.81138,0.39707,0.00349,0.78586,0.75119,0.83111,0.60019,1.13468,1.18798,0.02163,0.0257599,0.00858664,0.0257599,0.00858664,0.0257599,0.00858664,0.0257599,0.00858664
76,4669.03,0.8102,0.39516,0.00351,0.79926,0.7551,0.84132,0.6028,1.15427,1.06842,0.02256,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
77,4734.64,0.81283,0.39661,0.00352,0.79964,0.74778,0.82291,0.60047,1.1602,1.2485,0.02283,0.02554,0.00851333,0.02554,0.00851333,0.02554,0.00851333,0.02554,0.00851333
78,4803.09,0.80183,0.38668,0.00345,0.82935,0.7699,0.84855,0.59882,1.16028,1.07426,0.02231,0.0254283,0.00847611,0.0254283,0.00847611,0.0254283,0.00847611,0.0254283,0.00847611
79,4867.36,0.80245,0.39056,0.00361,0.81931,0.7705,0.84298,0.59855,1.10963,1.09621,0.02102,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
80,4927.66,0.80144,0.39263,0.00351,0.7861,0.71887,0.80537,0.5845,1.16086,1.16739,0.0234,0.0252016,0.00840054,0.0252016,0.00840054,0.0252016,0.00840054,0.0252016,0.00840054
81,4987.92,0.7949,0.38807,0.00342,0.80353,0.72635,0.80601,0.57791,1.15766,1.12896,0.0212,0.0250866,0.0083622,0.0250866,0.0083622,0.0250866,0.0083622,0.0250866,0.0083622
82,5047.81,0.8047,0.38955,0.00348,0.82147,0.7737,0.85195,0.61276,1.12444,1.01733,0.02097,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
83,5107.96,0.79922,0.38478,0.00347,0.77746,0.7277,0.80239,0.58126,1.14485,1.19113,0.02153,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443,0.0248533,0.00828443
84,5168.63,0.79155,0.38227,0.0035,0.79318,0.76037,0.83057,0.60494,1.12879,1.03785,0.02125,0.024735,0.00824502,0.024735,0.00824502,0.024735,0.00824502,0.024735,0.00824502
85,5228.79,0.78296,0.37664,0.0034,0.85212,0.78389,0.87116,0.63105,1.05235,0.95075,0.01775,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
86,5288.94,0.79232,0.37727,0.00334,0.81717,0.76701,0.83007,0.59955,1.14837,1.20137,0.02169,0.0244954,0.00816514,0.0244954,0.00816514,0.0244954,0.00816514,0.0244954,0.00816514
87,5349.47,0.78816,0.38069,0.00334,0.78238,0.74446,0.80208,0.57952,1.16853,1.25504,0.02231,0.024374,0.00812468,0.024374,0.00812468,0.024374,0.00812468,0.024374,0.00812468
88,5409.87,0.79382,0.38001,0.00335,0.79813,0.76579,0.82324,0.60634,1.13041,1.11769,0.02132,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
89,5470.29,0.7852,0.37273,0.00335,0.84293,0.7864,0.85984,0.62317,1.13023,0.99738,0.0215,0.0241283,0.00804277,0.0241283,0.00804277,0.0241283,0.00804277,0.0241283,0.00804277
90,5530.84,0.78152,0.3706,0.00345,0.81631,0.76653,0.83714,0.60711,1.10795,1.10746,0.0207,0.0240039,0.00800131,0.0240039,0.00800131,0.0240039,0.00800131,0.0240039,0.00800131
91,5590.85,0.79409,0.37568,0.00339,0.7935,0.75792,0.82088,0.58719,1.17653,1.15999,0.02349,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
92,5650.97,0.79355,0.38219,0.00343,0.84981,0.75927,0.84342,0.61617,1.09412,1.09203,0.02098,0.0237523,0.00791744,0.0237523,0.00791744,0.0237523,0.00791744,0.0237523,0.00791744
93,5711.47,0.77136,0.36966,0.0034,0.83202,0.78653,0.84541,0.62525,1.07543,1.0953,0.02016,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503,0.0236251,0.00787503
94,5771.32,0.78966,0.37739,0.00337,0.83787,0.75518,0.83767,0.6168,1.06702,1.13162,0.01943,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
95,5831.61,0.77125,0.36689,0.00334,0.81059,0.75576,0.81871,0.58632,1.17272,1.20624,0.02336,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929,0.0233679,0.00778929
96,5891.4,0.7824,0.37577,0.00331,0.81004,0.74158,0.82433,0.59541,1.10169,1.11182,0.02054,0.0232379,0.00774596,0.0232379,0.00774596,0.0232379,0.00774596,0.0232379,0.00774596
97,5951.72,0.77901,0.36273,0.00327,0.80724,0.76253,0.83057,0.59958,1.11065,1.07032,0.02073,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
98,6011.7,0.773,0.36679,0.00334,0.81306,0.7555,0.82699,0.60163,1.13281,1.10303,0.02146,0.0229753,0.00765843,0.0229753,0.00765843,0.0229753,0.00765843,0.0229753,0.00765843
99,6072.03,0.76978,0.36462,0.00325,0.8506,0.78455,0.86696,0.63365,1.06126,0.98429,0.01967,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423,0.0228427,0.00761423
100,6132.89,0.76733,0.36414,0.0033,0.81058,0.76317,0.83061,0.6009,1.13846,1.17153,0.02159,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
101,6193.49,0.77158,0.35971,0.0033,0.75671,0.6957,0.75567,0.55714,1.14377,1.406,0.02159,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
102,6253.69,0.76652,0.35682,0.00318,0.81029,0.78434,0.83999,0.61198,1.10475,1.0699,0.02033,0.0224399,0.00747997,0.0224399,0.00747997,0.0224399,0.00747997,0.0224399,0.00747997
103,6313.93,0.75573,0.36208,0.00334,0.83046,0.78397,0.84057,0.61964,1.09391,1.11327,0.02036,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
104,6374.71,0.75968,0.35843,0.00326,0.81993,0.7769,0.83181,0.6073,1.12205,1.19982,0.02097,0.0221674,0.00738913,0.0221674,0.00738913,0.0221674,0.00738913,0.0221674,0.00738913
105,6434.81,0.76248,0.36443,0.00326,0.78441,0.73912,0.79219,0.57875,1.16497,1.28346,0.02225,0.0220299,0.00734332,0.0220299,0.00734332,0.0220299,0.00734332,0.0220299,0.00734332
106,6495.47,0.75389,0.35882,0.00314,0.8163,0.74739,0.81437,0.59572,1.15299,1.18097,0.0224,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
107,6555.64,0.76117,0.35782,0.00328,0.80228,0.74519,0.82157,0.60099,1.14944,1.14708,0.02295,0.0217528,0.00725094,0.0217528,0.00725094,0.0217528,0.00725094,0.0217528,0.00725094
108,6615.79,0.75761,0.35003,0.00315,0.8319,0.77841,0.84473,0.62391,1.09112,1.09977,0.01988,0.0216132,0.00720439,0.0216132,0.00720439,0.0216132,0.00720439,0.0216132,0.00720439
109,6676.3,0.74769,0.35261,0.00323,0.8389,0.79069,0.8514,0.62716,1.0813,1.07194,0.01977,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
110,6736.68,0.75073,0.34858,0.0032,0.8554,0.76817,0.86312,0.62982,1.11485,1.0309,0.02139,0.0213318,0.00711059,0.0213318,0.00711059,0.0213318,0.00711059,0.0213318,0.00711059
111,6797.08,0.75318,0.35442,0.00312,0.82217,0.7923,0.8523,0.6229,1.08112,1.11579,0.02009,0.02119,0.00706335,0.02119,0.00706335,0.02119,0.00706335,0.02119,0.00706335
112,6859.72,0.73393,0.34315,0.00312,0.85113,0.74665,0.83291,0.6126,1.1211,1.16315,0.02171,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
